"Country","Country Code","Destination Prefix","Voice in USD","Voice Unit in Seconds",
"Guatemala",502,502794,0.1035,60,
"Guatemala",502,502795,0.1035,60,
"Guatemala",502,502796,0.1035,60,
"Guatemala",502,50241,0.1838,60,
"Guatemala",502,50242,0.1838,60,
"Guatemala",502,50247,0.1838,60,
"Guatemala",502,50251,0.1838,60,
"Guatemala",502,50254,0.1838,60,
"Guatemala",502,50255,0.1838,60,
"Guatemala",502,50256,0.1838,60,
"Guatemala",502,50258,0.1838,60,
"Guatemala",502,50259,0.1838,60,
"Guatemala",502,502222,0.1838,60,
"Guatemala",502,502232,0.1838,60,
"Guatemala",502,502242,0.1838,60,
"Guatemala",502,502501,0.1838,60,
"Guatemala",502,502531,0.1838,60,
"Guatemala",502,502571,0.1838,60,
"Guatemala",502,502662,0.1838,60,
"Guatemala",502,502782,0.1838,60,
"Guatemala",502,5027920,0.1838,60,
"Guatemala",502,502241,0.185,60,
"Guatemala",502,502552,0.197,60,
"Guatemala",502,5024,0.1976,60,
"Guatemala",502,5025,0.1976,60,
"Guatemala",502,5026669,0.1976,60,
"Guatemala",502,502667,0.1976,60,
"Guatemala",502,502779,0.1976,60,
"Guatemala",502,50234,0.2007,60,
"Guatemala",502,50235,0.2007,60,
"Guatemala",502,50243,0.2007,60,
"Guatemala",502,50252,0.2007,60,
"Guatemala",502,502440,0.2007,60,
"Guatemala",502,502441,0.2007,60,
"Guatemala",502,502442,0.2007,60,
"Guatemala",502,502443,0.2007,60,
"Guatemala",502,502444,0.2007,60,
"Guatemala",502,502445,0.2007,60,
"Guatemala",502,502446,0.2007,60,
"Guatemala",502,502502,0.2007,60,
"Guatemala",502,502507,0.2007,60,
"Guatemala",502,502508,0.2007,60,
"Guatemala",502,502509,0.2007,60,
"Guatemala",502,502510,0.2007,60,
"Guatemala",502,502514,0.2007,60,
"Guatemala",502,5024470,0.2007,60,
"Guatemala",502,5024471,0.2007,60,
"Guatemala",502,5024472,0.2007,60,
"Guatemala",502,5024473,0.2007,60,
"Guatemala",502,5024474,0.2007,60,
"Guatemala",502,5024475,0.2007,60,
"Guatemala",502,5025312,0.2007,60,
"Guatemala",502,5025313,0.2007,60,
"Guatemala",502,502539,0.2007,60,
"Guatemala",502,502540,0.2007,60,
"Guatemala",502,502550,0.2007,60,
"Guatemala",502,5025518,0.2007,60,
"Guatemala",502,5025519,0.2007,60,
"Guatemala",502,5025540,0.2007,60,
"Guatemala",502,5025541,0.2007,60,
"Guatemala",502,5025542,0.2007,60,
"Guatemala",502,5025545,0.2007,60,
"Guatemala",502,5025546,0.2007,60,
"Guatemala",502,5025547,0.2007,60,
"Guatemala",502,5025548,0.2007,60,
"Guatemala",502,5025549,0.2007,60,
"Guatemala",502,502560,0.2007,60,
"Guatemala",502,502564,0.2007,60,
"Guatemala",502,502565,0.2007,60,
"Guatemala",502,502566,0.2007,60,
"Guatemala",502,502567,0.2007,60,
"Guatemala",502,502568,0.2007,60,
"Guatemala",502,502579,0.2007,60,
"Guatemala",502,5025915,0.2007,60,
"Guatemala",502,5025916,0.2007,60,
"Guatemala",502,5025917,0.2007,60,
"Guatemala",502,5023,0.2055,60,
"Guatemala",502,50240,0.2055,60,
"Guatemala",502,50244,0.2055,60,
"Guatemala",502,50245,0.2055,60,
"Guatemala",502,50246,0.2055,60,
"Guatemala",502,50248,0.2055,60,
"Guatemala",502,50249,0.2055,60,
"Guatemala",502,50250,0.2055,60,
"Guatemala",502,50253,0.2055,60,
"Guatemala",502,50257,0.2055,60,
"Guatemala",502,502478,0.2055,60,
"Guatemala",502,502479,0.2055,60,
"Guatemala",502,502515,0.2055,60,
"Guatemala",502,502516,0.2055,60,
"Guatemala",502,502517,0.2055,60,
"Guatemala",502,502518,0.2055,60,
"Guatemala",502,5024773,0.2055,60,
"Guatemala",502,5024774,0.2055,60,
"Guatemala",502,5024775,0.2055,60,
"Guatemala",502,5024776,0.2055,60,
"Guatemala",502,5024777,0.2055,60,
"Guatemala",502,5024778,0.2055,60,
"Guatemala",502,5024779,0.2055,60,
"Guatemala",502,502519,0.2055,60,
"Guatemala",502,502520,0.2055,60,
"Guatemala",502,5025314,0.2055,60,
"Guatemala",502,5025315,0.2055,60,
"Guatemala",502,5025316,0.2055,60,
"Guatemala",502,5025317,0.2055,60,
"Guatemala",502,5025318,0.2055,60,
"Guatemala",502,5025319,0.2055,60,
"Guatemala",502,5025550,0.2055,60,
"Guatemala",502,5025551,0.2055,60,
"Guatemala",502,5025552,0.2055,60,
"Guatemala",502,5025553,0.2055,60,
"Guatemala",502,5025580,0.2055,60,
"Guatemala",502,5025581,0.2055,60,
"Guatemala",502,5025719,0.2055,60,
"Guatemala",502,502580,0.2055,60,
"Guatemala",502,5025819,0.2055,60,
"Guatemala",502,502588,0.2055,60,
"Guatemala",502,502589,0.2055,60,
"Guatemala",502,5025918,0.2055,60,
"Guatemala",502,5025919,0.2055,60,
"Guatemala",502,502599,0.2055,60,
"Guatemala",502,502,0.2185,60,
"Guatemala",502,5022224,0.2185,60,
"Guatemala",502,5022225,0.2185,60,
"Guatemala",502,5022226,0.2185,60,
"Guatemala",502,5022227,0.2185,60,
"Guatemala",502,5022228,0.2185,60,
"Guatemala",502,5022233,0.2185,60,
"Guatemala",502,5022234,0.2185,60,
"Guatemala",502,5022235,0.2185,60,
"Guatemala",502,5027793,0.2185,60,
"Guatemala",502,5027794,0.2185,60,
"Guatemala",502,5027795,0.2185,60,
"Guatemala",502,5027796,0.2185,60,
"Guatemala",502,5027797,0.2185,60,
"French Guiana",594,594,0.023,60,
"French Guiana",594,594694,0.0264,60,
"French Guiana",594,5946944,0.0498,60,
"French Guiana",594,59469400,0.0498,60,
"French Guiana",594,59469401,0.0498,60,
"French Guiana",594,59469402,0.0498,60,
"French Guiana",594,59469403,0.0498,60,
"French Guiana",594,59469404,0.0498,60,
"French Guiana",594,59469405,0.0498,60,
"French Guiana",594,59469406,0.0498,60,
"French Guiana",594,59469407,0.0498,60,
"French Guiana",594,5946940,0.0858,60,
"French Guiana",594,5946941,0.0858,60,
"French Guiana",594,5946949,0.0858,60,
"French Guiana",594,5946943,0.0888,60,
"French Guiana",594,59469440,0.0888,60,
"French Guiana",594,59469441,0.0888,60,
"French Guiana",594,59469442,0.0888,60,
"French Guiana",594,59469443,0.0888,60,
"French Guiana",594,59469444,0.0888,60,
"French Guiana",594,59469445,0.0888,60,
"French Guiana",594,59469417,0.1155,60,
"French Guiana",594,59469418,0.1155,60,
"French Guiana",594,59469419,0.1155,60,
"French Guiana",594,59469432,0.1155,60,
"French Guiana",594,59469433,0.1155,60,
"French Guiana",594,59469434,0.1155,60,
"French Guiana",594,59469448,0.1155,60,
"French Guiana",594,59469449,0.1155,60,
"Guam",1671,1671,0.036,60,
"Guyana",592,592600,0.16,60,
"Guyana",592,592601,0.16,60,
"Guyana",592,592602,0.16,60,
"Guyana",592,592603,0.16,60,
"Guyana",592,592604,0.16,60,
"Guyana",592,592659,0.16,60,
"Guyana",592,59266,0.16,60,
"Guyana",592,59267,0.16,60,
"Guyana",592,59268,0.16,60,
"Guyana",592,59269,0.16,60,
"Guyana",592,592,0.34,60,
"Guyana",592,59265,0.359,60,
"Guyana",592,5926,0.3678,60,
"Hong Kong",852,852,0.04,60,
"Honduras",504,504721,0.178,60,
"Honduras",504,504724,0.178,60,
"Honduras",504,504725,0.178,60,
"Honduras",504,5047410,0.178,60,
"Honduras",504,5047411,0.178,60,
"Honduras",504,5047412,0.178,60,
"Honduras",504,5048,0.1892,60,
"Honduras",504,50431,0.1892,60,
"Honduras",504,50432,0.1892,60,
"Honduras",504,50433,0.1892,60,
"Honduras",504,504,0.199,60,
"Honduras",504,50495,0.2398,60,
"Honduras",504,50496,0.2398,60,
"Honduras",504,50497,0.2398,60,
"Honduras",504,50498,0.2398,60,
"Honduras",504,50499,0.2398,60,
"Croatia",385,385,0.217,60,
"Croatia",385,385901,0.6124,60,
"Croatia",385,38597,0.651,60,
"Croatia",385,3859,0.67,60,
"Croatia",385,38512389,0.9,60,
"Haiti",509,50940,0.3265,60,
"Haiti",509,50941,0.3265,60,
"Haiti",509,50942,0.3265,60,
"Haiti",509,50943,0.3265,60,
"Haiti",509,509,0.348,60,
"Haiti",509,5095,0.41,60,
"Haiti",509,50935,0.41,60,
"Haiti",509,5092553,0.41,60,
"Haiti",509,509251,0.41,60,
"Haiti",509,509253,0.41,60,
"Haiti",509,509254,0.41,60,
"Haiti",509,5094,0.8385,60,
"Haiti",509,50929,0.8385,60,
"Haiti",509,50931,0.8385,60,
"Haiti",509,50934,0.8385,60,
"Haiti",509,50936,0.8385,60,
"Haiti",509,50937,0.8385,60,
"Haiti",509,50938,0.8385,60,
"Haiti",509,50939,0.8385,60,
"Haiti",509,509281,0.8385,60,
"Hungary",36,36,0.0918,60,
"Hungary",36,3630,0.0918,60,
"Hungary",36,3620,0.0918,60,
"Hungary",36,3631,0.0918,60,
"Hungary",36,3670,0.0918,60,
"Hungary",36,36212354,0.0918,60,
"Hungary",36,36212921,0.0918,60,
"Indonesia",62,62,0.062,60,
"Indonesia",62,628,0.0699,60,
"India",91,91,0.02,60,
"British Indian Ocean Territory",1,246,4.5,60,
"British Indian Ocean Territory",1,24638,4.5,60,
"Ireland",353,353,0.012,60,
"Ireland",353,3538,0.045,60,
"Ireland",353,353892,0.045,60,
"Ireland",353,353894,0.045,60,
"Ireland",353,353899,0.045,60,
"Ireland",353,3538952,0.045,60,
"Ireland",353,3538954,0.045,60,
"Ireland",353,35389,0.18,60,
"Ireland",353,35376682,0.18,60,
"Ireland",353,3538996,0.18,60,
"Ireland",353,3538997,0.18,60,
"Ireland",353,3538998,0.18,60,
"Ireland",353,35376,0.22,60,
"Ireland",353,353818,0.22,60,
"Ireland",353,3533364444,0.22,60,
"Iran",98,98,0.26,60,
"Iraq",964,964,0.299,60,
"Iraq",964,96482,1.08,60,
"Iceland",354,354,0.0262,60,
"Iceland",354,35476,0.0262,60,
"Iceland",354,3546,0.0315,60,
"Iceland",354,35482,0.0315,60,
"Iceland",354,3547,0.0322,60,
"Iceland",354,3548,0.0322,60,
"Iceland",354,35438,0.0322,60,
"Iceland",354,35461,0.0322,60,
"Iceland",354,35462,0.0322,60,
"Iceland",354,35465,0.0322,60,
"Iceland",354,35466,0.0322,60,
"Iceland",354,35467,0.0322,60,
"Iceland",354,35468,0.0322,60,
"Iceland",354,35469,0.0322,60,
"Iceland",354,354631,0.0322,60,
"Iceland",354,354649,0.0322,60,
"Israel",972,972,0.015,60,
"Israel",972,97250,0.04,60,
"Israel",972,97251,0.04,60,
"Israel",972,97252,0.04,60,
"Israel",972,97253,0.04,60,
"Israel",972,97254,0.04,60,
"Israel",972,97255,0.04,60,
"Israel",972,97257,0.04,60,
"Israel",972,97258,0.04,60,
"Israel",972,972151,0.04,60,
"Israel",972,972153,0.04,60,
"Israel",972,9725,0.29,60,
"Israel",972,97222,0.29,60,
"Israel",972,97242,0.29,60,
"Israel",972,97282,0.29,60,
"Israel",972,97292,0.29,60,
"Italy",39,39,0.012,60,
"Italy",39,3931,0.35,60,
"Italy",39,3932,0.35,60,
"Italy",39,3933,0.35,60,
"Italy",39,3934,0.35,60,
"Italy",39,3935,0.35,60,
"Italy",39,3936,0.35,60,
"Italy",39,3937,0.35,60,
"Italy",39,3938,0.35,60,
"Italy",39,3939,0.35,60,
"Italy",39,3955110,0.35,60,
"Italy",39,394390001,0.35,60,
"Italy",39,395500639,0.35,60,
"Italy",39,395524680,0.35,60,
"Italy",39,393,0.0359,60,
"Italy",39,3930,0.0359,60,
"Italy",39,3931,0.0359,60,
"Italy",39,39310,0.0359,60,
"Italy",39,39311,0.0359,60,
"Italy",39,39313,0.0359,60,
"Italy",39,39319,0.0359,60,
"Italy",39,3932,0.0359,60,
"Italy",39,39320,0.0359,60,
"Italy",39,39322,0.0359,60,
"Italy",39,39322320,0.0359,60,
"Italy",39,39322323,0.0359,60,
"Italy",39,39322324,0.0359,60,
"Italy",39,39322327,0.0359,60,
"Italy",39,39322328,0.0359,60,
"Italy",39,39322329,0.0359,60,
"Italy",39,39322380,0.0359,60,
"Italy",39,39322388,0.0359,60,
"Italy",39,39322389,0.0359,60,
"Italy",39,39323,0.0359,60,
"Italy",39,39324,0.0359,60,
"Italy",39,39327,0.0359,60,
"Italy",39,39328,0.0359,60,
"Italy",39,39329,0.0359,60,
"Italy",39,3933,0.0359,60,
"Italy",39,39330,0.0359,60,
"Italy",39,39331,0.0359,60,
"Italy",39,39332,0.0359,60,
"Italy",39,39333,0.0359,60,
"Italy",39,39334,0.0359,60,
"Italy",39,39335,0.0359,60,
"Italy",39,39336,0.0359,60,
"Italy",39,39337,0.0359,60,
"Italy",39,39338,0.0359,60,
"Italy",39,39339,0.0359,60,
"Italy",39,3934,0.0359,60,
"Italy",39,39340,0.0359,60,
"Italy",39,39341340,0.0359,60,
"Italy",39,39341342,0.0359,60,
"Italy",39,39341343,0.0359,60,
"Italy",39,39341344,0.0359,60,
"Italy",39,39341345,0.0359,60,
"Italy",39,39341346,0.0359,60,
"Italy",39,39341347,0.0359,60,
"Italy",39,39341348,0.0359,60,
"Italy",39,39341349,0.0359,60,
"Italy",39,39341377,0.0359,60,
"Italy",39,393413791,0.0359,60,
"Italy",39,39341383,0.0359,60,
"Italy",39,39342,0.0359,60,
"Italy",39,39343,0.0359,60,
"Italy",39,39344,0.0359,60,
"Italy",39,39345,0.0359,60,
"Italy",39,39346,0.0359,60,
"Italy",39,39347,0.0359,60,
"Italy",39,39348,0.0359,60,
"Italy",39,39349,0.0359,60,
"Italy",39,3935,0.0359,60,
"Italy",39,39350,0.0359,60,
"Italy",39,393500,0.0359,60,
"Italy",39,393501,0.0359,60,
"Italy",39,393502,0.0359,60,
"Italy",39,393503,0.0359,60,
"Italy",39,393504,0.0359,60,
"Italy",39,393505,0.0359,60,
"Italy",39,393506,0.0359,60,
"Italy",39,393507,0.0359,60,
"Italy",39,393508,0.0359,60,
"Italy",39,393509,0.0359,60,
"Italy",39,39351,0.0359,60,
"Italy",39,393510,0.0359,60,
"Italy",39,393511,0.0359,60,
"Italy",39,393512,0.0359,60,
"Italy",39,393513,0.0359,60,
"Italy",39,393514,0.0359,60,
"Italy",39,393515,0.0359,60,
"Italy",39,393516,0.0359,60,
"Italy",39,393517,0.0359,60,
"Jamaica",1876,1876,0.34,60,
"Jamaica",1876,18762,0.34,60,
"Jamaica",1876,18763,0.34,60,
"Jamaica",1876,187661,0.34,60,
"Jamaica",1876,187664,0.34,60,
"Jamaica",1876,187666,0.34,60,
"Jamaica",1876,187670,0.34,60,
"Jamaica",1876,187677,0.34,60,
"Jamaica",1876,187678,0.34,60,
"Jamaica",1876,187679,0.34,60,
"Jamaica",1876,187699,0.34,60,
"Jamaica",1876,1876909,0.34,60,
"Jamaica",1876,1876919,0.34,60,
"Jamaica",1876,18764,0.34,60,
"Jamaica",1876,18765,0.34,60,
"Jamaica",1876,18768,0.34,60,
"Jordan",962,962,0.299,60,
"Japan",81,81,0.0375,60,
"Japan",81,8150,0.075,60,
"Japan",81,8170,0.099,60,
"Japan",81,8180,0.099,60,
"Japan",81,8190,0.099,60,
"Japan",81,81201,0.099,60,
"Japan",81,812020,0.099,60,
"Kazakhistan",7,7721,0.0525,60,
"Kazakhistan",7,77172,0.0578,60,
"Kazakhistan",7,77212,0.0578,60,
"Kazakhistan",7,77272,0.0578,60,
"Kazakhistan",7,77273,0.0578,60,
"Kazakhistan",7,77279,0.0578,60,
"Kazakhistan",7,772,0.065,60,
"Kazakhistan",7,771,0.065,60,
"Kazakhistan",7,7710,0.0663,60,
"Kazakhistan",7,7719,0.0663,60,
"Kazakhistan",7,7722,0.0663,60,
"Kazakhistan",7,7736,0.0663,60,
"Kazakhistan",7,770,0.203,60,
"Kazakhistan",7,7775,0.113,60,
"Kazakhistan",7,7778,0.113,60,
"Kazakhistan",7,7705,0.1447,60,
"Kazakhistan",7,777,0.1447,60,
"Kazakhistan",7,7700,0.3315,60,
"Kazakhistan",7,7707,0.3315,60,
"Kazakhistan",7,7708,0.3315,60,
"Kazakhistan",7,7747,0.3315,60,
"Kazakhistan",7,776,0.7964,60,
"Kazakhistan",7,778,0.95,60,
"Kazakhistan",7,7790,0.95,60,
"Kazakhistan",7,7762531,0.95,60,
"Kenya",254,254757,0.2,60,
"Kenya",254,25470,0.2,60,
"Kenya",254,25471,0.2,60,
"Kenya",254,25472,0.2,60,
"Kenya",254,25474,0.2,60,
"Kenya",254,25479,0.2,60,
"Kenya",254,254747,0.25,60,
"Kenya",254,254,0.199,60,
"Kenya",254,25473,0.345,60,
"Kenya",254,25475,0.45,60,
"Kenya",254,25476,0.45,60,
"Kenya",254,25478,0.45,60,
"Kyrgyzstan",996,996,0.1998,60,
"Kyrgyzstan",996,99650,0.2569,60,
"Kyrgyzstan",996,99670,0.2688,60,
"Kyrgyzstan",996,99655,0.2746,60,
"Kyrgyzstan",996,9965,0.2807,60,
"Kyrgyzstan",996,99620,0.2807,60,
"Kyrgyzstan",996,99677,0.2807,60,
"Kyrgyzstan",996,9966119,0.2807,60,
"Kyrgyzstan",996,9966126,0.2807,60,
"Kyrgyzstan",996,996912,0.95,60,
"Kyrgyzstan",996,99656687,0.95,60,
"Kyrgyzstan",996,99665511,0.95,60,
"Kyrgyzstan",996,99680023,0.95,60,
"Kyrgyzstan",996,996312264,0.95,60,
"Kyrgyzstan",996,996312788,0.95,60,
"Kyrgyzstan",996,996566200,0.95,60,
"Kyrgyzstan",996,996609255,0.95,60,
"Kyrgyzstan",996,996800990,0.95,60,
"Kyrgyzstan",996,9969120,2.59,60,
"Cambodia",855,855,0.09,60,
"Kiribati",686,686,1.975,60,
"Saint Kitts And Nevis",1869,1869,0.28,60,
"Saint Kitts And Nevis",1869,186955,0.38,60,
"Saint Kitts And Nevis",1869,186956,0.38,60,
"Saint Kitts And Nevis",1869,186966,0.38,60,
"Saint Kitts And Nevis",1869,186976,0.38,60,
"South Korea *",82,821,0.0213,60,
"South Korea",82,82,0.0286,60,
"Kuwait",965,965,0.0894,60,
"Laos",856,856,0.1002,60,
"Lebanon",961,961,0.0985,60,
"Lebanon",961,9613,0.191,60,
"Lebanon",961,9617,0.191,60,
"Lebanon",961,96181,0.191,60,
"Liberia",231,2316,0.5737,60,
"Liberia",231,23188,0.5737,60,
"Liberia",231,2317,0.49,60,
"Liberia",231,231,0.49,60,
"Liberia",231,2314,0.49,60,
"Liberia",231,23199,0.49,60,
"Liberia",231,2315,0.69,60,
"Libya",218,218,0.362,60,
"Libya",218,2189,0.459,60,
"Saint Lucia",1758,1758,0.245,60,
"Saint Lucia",1758,175828,0.272,60,
"Saint Lucia",1758,175846,0.272,60,
"Saint Lucia",1758,175848,0.272,60,
"Saint Lucia",1758,175851,0.272,60,
"Saint Lucia",1758,175871,0.272,60,
"Saint Lucia",1758,175872,0.272,60,
"Saint Lucia",1758,175873,0.272,60,
"Saint Lucia",1758,175878,0.272,60,
"Saint Lucia",1758,1758384,0.272,60,
"Saint Lucia",1758,1758520,0.272,60,
"Saint Lucia",1758,1758584,0.272,60,
"Saint Lucia",1758,1758638,0.272,60,
"Saint Lucia",1758,1758812,0.272,60,
"Liechtenstein *",423,423,0.1152,60,
"Liechtenstein",423,4237,0.1843,60,
"Liechtenstein",423,42369,0.1843,60,
"Liechtenstein",423,4236,0.9727,60,
"Sri Lanka",94,94,0.21,60,
"Lesotho",266,2666,0.6153,60,
"Lesotho",266,2665,0.6355,60,
"Lesotho",266,266,0.4975,60,
"Lithuania",370,370,0.199,60,
"Lithuania",370,3706,0.393,60,
"Lithuania",370,3706630,0.393,60,
"Lithuania",370,37067,0.396,60,
"Lithuania",370,37068,0.396,60,
"Lithuania",370,37069,0.396,60,
"Lithuania",370,370667,0.396,60,
"Lithuania",370,370669,0.396,60,
"Lithuania",370,3706686,0.396,60,
"Lithuania",370,37066900,0.396,60,
"Lithuania",370,3706696830,0.396,60,
"Lithuania",370,37066963333,0.396,60,
"Lithuania",370,37066964444,0.396,60,
"Lithuania",370,37060,0.396,60,
"Lithuania",370,37061,0.396,60,
"Lithuania",370,37062,0.396,60,
"Lithuania",370,37063,0.396,60,
"Lithuania",370,37064,0.396,60,
"Lithuania",370,37065,0.396,60,
"Lithuania",370,370660,0.396,60,
"Lithuania",370,370661,0.396,60,
"Lithuania",370,370662,0.396,60,
"Lithuania",370,370663,0.396,60,
"Lithuania",370,37066322,0.396,60,
"Lithuania",370,3706647,0.396,60,
"Lithuania",370,3706651,0.396,60,
"Lithuania",370,3706652,0.396,60,
"Lithuania",370,3706671,0.396,60,
"Lithuania",370,3706684,0.396,60,
"Lithuania",370,3706919,0.396,60,
"Lithuania",370,3706975,0.396,60,
"Lithuania",370,3706977,0.396,60,
"Lithuania",370,37066839,0.396,60,
"Lithuania",370,37069747,0.396,60,
"Lithuania",370,37069748,0.396,60,
"Lithuania",370,37069749,0.396,60,
"Lithuania",370,37069760,0.396,60,
"Lithuania",370,3706976110,0.396,60,
"Lithuania",370,3706648,0.396,60,
"Lithuania",370,370666,0.396,60,
"Lithuania",370,370697610,0.396,60,
"Lithuania",370,37069761110,0.396,60,
"Luxembourg",352,352,0.2,60,
"Luxembourg",352,35265,0.2,60,
"Luxembourg",352,35267,0.2,60,
"Luxembourg",352,35269,0.2,60,
"Luxembourg",352,352600,0.2,60,
"Luxembourg",352,352621,0.2,60,
"Luxembourg",352,352628,0.2,60,
"Luxembourg",352,3526021,0.2,60,
"Luxembourg",352,35266,0.2,60,
"Luxembourg",352,35268,0.2,60,
"Luxembourg",352,352679,0.2,60,
"Luxembourg",352,3526000,0.2,60,
"Luxembourg",352,35212,0.2,60,
"Latvia",371,371655,0.356,60,
"Latvia",371,371658,0.356,60,
"Latvia",371,371660,0.356,60,
"Latvia",371,371661,0.356,60,
"Latvia",371,371662,0.356,60,
"Latvia",371,371668,0.356,60,
"Latvia",371,371669,0.356,60,
"Latvia",371,371671,0.356,60,
"Latvia",371,371674,0.356,60,
"Latvia",371,371676,0.356,60,
"Latvia",371,371677,0.356,60,
"Latvia",371,371678,0.356,60,
"Latvia",371,371684,0.356,60,
"Latvia",371,3716421,0.356,60,
"Latvia",371,3716429,0.356,60,
"Latvia",371,3716431,0.356,60,
"Latvia",371,3716433,0.356,60,
"Latvia",371,3716437,0.356,60,
"Latvia",371,3716439,0.356,60,
"Latvia",371,3716441,0.356,60,
"Latvia",371,3716446,0.356,60,
"Latvia",371,3716451,0.356,60,
"Latvia",371,3716461,0.356,60,
"Latvia",371,3716467,0.356,60,
"Latvia",371,3716468,0.356,60,
"Latvia",371,3716471,0.356,60,
"Latvia",371,3716479,0.356,60,
"Latvia",371,3716481,0.356,60,
"Latvia",371,3716490,0.356,60,
"Latvia",371,3716501,0.356,60,
"Latvia",371,3716511,0.356,60,
"Latvia",371,3716521,0.356,60,
"Latvia",371,3716528,0.356,60,
"Latvia",371,3716531,0.356,60,
"Latvia",371,3716539,0.356,60,
"Latvia",371,3716541,0.356,60,
"Latvia",371,3716548,0.356,60,
"Latvia",371,3716561,0.356,60,
"Latvia",371,3716563,0.356,60,
"Latvia",371,3716567,0.356,60,
"Latvia",371,3716569,0.356,60,
"Latvia",371,3716571,0.356,60,
"Latvia",371,3716577,0.356,60,
"Latvia",371,3716579,0.356,60,
"Latvia",371,3716590,0.356,60,
"Latvia",371,3716655,0.356,60,
"Latvia",371,3716666,0.356,60,
"Latvia",371,3716677,0.356,60,
"Latvia",371,3716723,0.356,60,
"Latvia",371,3716820,0.356,60,
"Latvia",371,3716830,0.356,60,
"Latvia",371,3716838,0.356,60,
"Latvia",371,3716860,0.356,60,
"Latvia",371,3716861,0.356,60,
"Latvia",371,37160606,0.356,60,
"Latvia",371,37160666,0.356,60,
"Latvia",371,371617000,0.356,60,
"Latvia",371,371621111,0.356,60,
"Latvia",371,371623333,0.356,60,
"Latvia",371,371624444,0.356,60,
"Latvia",371,371625555,0.356,60,
"Latvia",371,371626666,0.356,60,
"Latvia",371,371628888,0.356,60,
"Latvia",371,371629999,0.356,60,
"Latvia",371,371635555,0.356,60,
"Latvia",371,371638888,0.356,60,
"Latvia",371,371645555,0.356,60,
"Latvia",371,371646666,0.356,60,
"Latvia",371,371649999,0.356,60,
"Latvia",371,371652222,0.356,60,
"Latvia",371,371653333,0.356,60,
"Latvia",371,371656666,0.356,60,
"Latvia",371,371659999,0.356,60,
"Latvia",371,371663344,0.356,60,
"Latvia",371,371663366,0.356,60,
"Latvia",371,371664444,0.356,60,
"Latvia",371,371664466,0.356,60,
"Latvia",371,371666555,0.356,60,
"Latvia",371,371666777,0.356,60,
"Latvia",371,371666888,0.356,60,
"Latvia",371,371666999,0.356,60,
"Latvia",371,371682222,0.356,60,
"Latvia",371,371683333,0.356,60,
"Latvia",371,371686666,0.356,60,
"Latvia",371,371687777,0.356,60,
"Latvia",371,3716000,0.356,60,
"Latvia",371,3716130,0.356,60,
"Latvia",371,3716200,0.356,60,
"Latvia",371,3716210,0.356,60,
"Latvia",371,3716220,0.356,60,
"Latvia",371,3716222,0.356,60,
"Latvia",371,3716230,0.356,60,
"Latvia",371,3716240,0.356,60,
"Latvia",371,3716250,0.356,60,
"Latvia",371,3716260,0.356,60,
"Latvia",371,3716270,0.356,60,
"Latvia",371,3716280,0.356,60,
"Latvia",371,3716290,0.356,60,
"Latvia",371,3716309,0.356,60,
"Latvia",371,3716311,0.356,60,
"Latvia",371,3716313,0.356,60,
"Latvia",371,3716321,0.356,60,
"Latvia",371,3716328,0.356,60,
"Latvia",371,3716331,0.356,60,
"Latvia",371,3716339,0.356,60,
"Latvia",371,3716341,0.356,60,
"Latvia",371,3716347,0.356,60,
"Latvia",371,3716350,0.356,60,
"Latvia",371,3716358,0.356,60,
"Latvia",371,3716361,0.356,60,
"Latvia",371,3716371,0.356,60,
"Latvia",371,3716379,0.356,60,
"Latvia",371,3716381,0.356,60,
"Latvia",371,3716391,0.356,60,
"Latvia",371,3716401,0.356,60,
"Latvia",371,3716411,0.356,60,
"Latvia",371,3716418,0.356,60,
"Latvia",371,3716868,0.356,60,
"Latvia",371,3716880,0.356,60,
"Latvia",371,3716889,0.356,60,
"Latvia",371,37120,0.4982,60,
"Latvia",371,37125,0.4982,60,
"Latvia",371,37126,0.4982,60,
"Latvia",371,37127,0.4982,60,
"Latvia",371,371223,0.4982,60,
"Latvia",371,37127260,0.4982,60,
"Latvia",371,37127262,0.4982,60,
"Latvia",371,37127263,0.4982,60,
"Latvia",371,37127264,0.4982,60,
"Latvia",371,37127265,0.4982,60,
"Latvia",371,37127266,0.4982,60,
"Latvia",371,37127267,0.4982,60,
"Latvia",371,37127269,0.4982,60,
"Latvia",371,371247,0.4982,60,
"Latvia",371,371248,0.4982,60,
"Latvia",371,371249,0.4982,60,
"Latvia",371,37128,0.4982,60,
"Latvia",371,37129,0.4982,60,
"Latvia",371,37122,0.4982,60,
"Latvia",371,371201,0.4982,60,
"Latvia",371,371202,0.4982,60,
"Latvia",371,371206,0.4982,60,
"Latvia",371,371207,0.4982,60,
"Latvia",371,371208,0.4982,60,
"Latvia",371,371230,0.4982,60,
"Latvia",371,371239,0.4982,60,
"Latvia",371,371242,0.4982,60,
"Latvia",371,371244,0.4982,60,
"Latvia",371,371245,0.4982,60,
"Latvia",371,3712239,0.4982,60,
"Latvia",371,3712272,0.4982,60,
"Latvia",371,3712277,0.4982,60,
"Latvia",371,3712299,0.4982,60,
"Latvia",371,3712311,0.4982,60,
"Latvia",371,3712317,0.4982,60,
"Latvia",371,3712320,0.4982,60,
"Latvia",371,3712322,0.4982,60,
"Latvia",371,3712327,0.4982,60,
"Latvia",371,3712328,0.4982,60,
"Latvia",371,3712330,0.4982,60,
